Iteration,Classes_Dep_Var,Num_Ind_Vars,Num_Categorical_Vars,Classes_Ind_Vars,Sample_Size,Model,Hyperparameter_1,Hyperparameter_2,Hyperparameter_3,Misclassification,Accuracy,Precision,Recall,F1_Score
1,4,5,3,2,500,RandomForest,entropy,0.1,0.1,0.5333333333333333,0.4666666666666667,0.4014074074074074,0.4666666666666667,0.3986962635974841
1,4,5,3,2,500,RandomForest,entropy,0.1,0.2,0.4933333333333333,0.5066666666666667,0.4988913923604999,0.5066666666666667,0.44429390036937205
1,4,5,3,2,500,RandomForest,gini,0.05,0.1,0.5266666666666666,0.47333333333333333,0.44133174182139695,0.47333333333333333,0.4333881167565378
1,4,5,3,2,500,RandomForest,gini,0.05,0.2,0.52,0.48,0.4404868637110016,0.48,0.43597731382541505
1,4,5,3,2,500,RandomForest,gini,0.1,0.1,0.4933333333333333,0.5066666666666667,0.4673145539906103,0.5066666666666667,0.43022017688455577
1,4,5,3,2,500,RandomForest,gini,0.1,0.2,0.5333333333333333,0.4666666666666667,0.35609906291834004,0.4666666666666667,0.37031973087611525
1,4,5,3,2,500,RandomForest,f_test,0.05,0.1,0.5266666666666666,0.47333333333333333,0.5006746143496354,0.47333333333333333,0.4006724577364821
1,4,5,3,2,500,RandomForest,f_test,0.05,0.2,0.6133333333333333,0.38666666666666666,0.2602412902076094,0.38666666666666666,0.293653216374269
1,4,5,3,2,500,RandomForest,f_test,0.1,0.1,0.5333333333333333,0.4666666666666667,0.3856255431278558,0.4666666666666667,0.36661719571549556
1,4,5,3,2,500,RandomForest,f_test,0.1,0.2,0.5266666666666666,0.47333333333333333,0.4651616024187453,0.47333333333333333,0.4015035912757133
1,4,5,3,2,500,ANN,1,3.0,SGD,0.64,0.36,0.2528333333333333,0.36,0.2667630002851982
1,4,5,3,2,500,ANN,1,3.0,Adam,0.6266666666666667,0.37333333333333335,0.25242055442866806,0.37333333333333335,0.277389303139096
1,4,5,3,2,500,ANN,1,3.0,RMSprop,0.6533333333333333,0.3466666666666667,0.22920082815734985,0.3466666666666667,0.25532163742690056
1,4,5,3,2,500,ANN,1,15.0,SGD,0.7533333333333333,0.24666666666666667,0.060844444444444444,0.24666666666666667,0.09761140819964349
1,4,5,3,2,500,ANN,1,15.0,Adam,0.6466666666666667,0.35333333333333333,0.2503220290681106,0.35333333333333333,0.26123769338959213
1,4,5,3,2,500,ANN,1,15.0,RMSprop,0.6533333333333333,0.3466666666666667,0.2533995037220844,0.3466666666666667,0.25466758684149987
1,4,5,3,2,500,ANN,2,3.0,SGD,0.7533333333333333,0.24666666666666667,0.060844444444444444,0.24666666666666667,0.09761140819964349
1,4,5,3,2,500,ANN,2,3.0,Adam,0.64,0.36,0.24303921568627448,0.36,0.2672165454601245
1,4,5,3,2,500,ANN,2,3.0,RMSprop,0.6466666666666667,0.35333333333333333,0.23227138643067846,0.35333333333333333,0.26213333333333333
1,4,5,3,2,500,ANN,2,15.0,SGD,0.7533333333333333,0.24666666666666667,0.060844444444444444,0.24666666666666667,0.09761140819964349
1,4,5,3,2,500,ANN,2,15.0,Adam,0.62,0.38,0.24562343358395988,0.38,0.28019567486950037
1,4,5,3,2,500,ANN,2,15.0,RMSprop,0.72,0.28,0.1519015492253873,0.28,0.19483748130014958
1,4,5,3,2,1000,LogisticRegression,logit,,,0.4,0.6,0.5801016390748267,0.6,0.5787041997178518
1,4,5,3,2,1000,LogisticRegression,probit,,,0.41333333333333333,0.5866666666666667,0.5645888900743269,0.5866666666666667,0.5622552466756658
1,4,5,3,2,1000,DecisionTree,entropy,0.05,0.1,0.51,0.49,0.486997672622967,0.49,0.4873982590026666
1,4,5,3,2,1000,DecisionTree,entropy,0.05,0.2,0.51,0.49,0.486997672622967,0.49,0.4873982590026666
1,4,5,3,2,1000,DecisionTree,entropy,0.1,0.1,0.4933333333333333,0.5066666666666667,0.4989048330463995,0.5066666666666667,0.5010256004127309
1,4,5,3,2,1000,DecisionTree,entropy,0.1,0.2,0.4933333333333333,0.5066666666666667,0.4989048330463995,0.5066666666666667,0.5010256004127309
1,4,5,3,2,1000,DecisionTree,gini,0.05,0.1,0.4766666666666667,0.5233333333333333,0.5139595211867697,0.5233333333333333,0.5149082780661728
1,4,5,3,2,1000,DecisionTree,gini,0.05,0.2,0.4766666666666667,0.5233333333333333,0.5139595211867697,0.5233333333333333,0.5149082780661728
1,4,5,3,2,1000,DecisionTree,gini,0.1,0.1,0.5,0.5,0.513975667189953,0.5,0.5002803839142433
1,4,5,3,2,1000,DecisionTree,gini,0.1,0.2,0.5,0.5,0.513975667189953,0.5,0.5002803839142433
1,4,5,3,2,1000,DecisionTree,f_test,0.05,0.1,0.6633333333333333,0.33666666666666667,0.2957763590978374,0.33666666666666667,0.2536916437084718
1,4,5,3,2,1000,DecisionTree,f_test,0.05,0.2,0.6633333333333333,0.33666666666666667,0.2957763590978374,0.33666666666666667,0.2536916437084718
1,4,5,3,2,1000,DecisionTree,f_test,0.1,0.1,0.6566666666666667,0.3433333333333333,0.32175222043265855,0.3433333333333333,0.2594536995381889
1,4,5,3,2,1000,DecisionTree,f_test,0.1,0.2,0.6566666666666667,0.3433333333333333,0.32175222043265855,0.3433333333333333,0.2594536995381889
1,4,5,3,2,1000,RandomForest,entropy,0.05,0.1,0.56,0.44,0.4379449012250304,0.44,0.43239450743007857
1,4,5,3,2,1000,RandomForest,entropy,0.05,0.2,0.6366666666666667,0.36333333333333334,0.3426227084565346,0.36333333333333334,0.34862083472670197
1,4,5,3,2,1000,RandomForest,entropy,0.1,0.1,0.52,0.48,0.4690090560780216,0.48,0.4064805965185472
1,4,5,3,2,1000,RandomForest,entropy,0.1,0.2,0.51,0.49,0.4931521272661697,0.49,0.44133495617944446
1,4,5,3,2,1000,RandomForest,gini,0.05,0.1,0.5700000000000001,0.43,0.3751068293869709,0.43,0.3822501226372577
1,4,5,3,2,1000,RandomForest,gini,0.05,0.2,0.5433333333333333,0.45666666666666667,0.4397595588899937,0.45666666666666667,0.4201583989300418
1,4,5,3,2,1000,RandomForest,gini,0.1,0.1,0.5066666666666666,0.49333333333333335,0.5232523107523107,0.49333333333333335,0.40882444761759595
1,4,5,3,2,1000,RandomForest,gini,0.1,0.2,0.5066666666666666,0.49333333333333335,0.473526936026936,0.49333333333333335,0.4372073607415192
1,4,5,3,2,1000,RandomForest,f_test,0.05,0.1,0.52,0.48,0.459832702020202,0.48,0.41847381734569483
1,4,5,3,2,1000,RandomForest,f_test,0.05,0.2,0.5800000000000001,0.42,0.3180688588262401,0.42,0.3150898936486606
1,4,5,3,2,1000,RandomForest,f_test,0.1,0.1,0.5266666666666666,0.47333333333333333,0.46683130461922595,0.47333333333333333,0.4476142036539983
1,4,5,3,2,1000,RandomForest,f_test,0.1,0.2,0.6133333333333333,0.38666666666666666,0.365653953889248,0.38666666666666666,0.3305805682761396
1,4,5,3,2,1000,ANN,1,3.0,SGD,0.61,0.39,0.2749728923827595,0.39,0.29156269676546726
1,4,5,3,2,1000,ANN,1,3.0,Adam,0.6133333333333333,0.38666666666666666,0.273955689690651,0.38666666666666666,0.2889190708130386
1,4,5,3,2,1000,ANN,1,3.0,RMSprop,0.6133333333333333,0.38666666666666666,0.2709406343182434,0.38666666666666666,0.28791306172897085
1,4,5,3,2,1000,ANN,1,15.0,SGD,0.6033333333333333,0.39666666666666667,0.2769465042372881,0.39666666666666667,0.29675680677323096
1,4,5,3,2,1000,ANN,1,15.0,Adam,0.6066666666666667,0.3933333333333333,0.2513860013860014,0.3933333333333333,0.28896811249752424
1,4,5,3,2,1000,ANN,1,15.0,RMSprop,0.6166666666666667,0.38333333333333336,0.2761114277571958,0.38333333333333336,0.2861293612580347
1,4,5,3,2,1000,ANN,2,3.0,SGD,0.75,0.25,0.0625,0.25,0.1
1,4,5,3,2,1000,ANN,2,3.0,Adam,0.6033333333333333,0.39666666666666667,0.2505919161170303,0.39666666666666667,0.2911433804290947
1,4,5,3,2,1000,ANN,2,3.0,RMSprop,0.62,0.38,0.2555053642010164,0.38,0.2818627450980392
1,4,5,3,2,1000,ANN,2,15.0,SGD,0.75,0.25,0.0625,0.25,0.1
1,4,5,3,2,1000,ANN,2,15.0,Adam,0.61,0.39,0.27816653773120475,0.39,0.29043075760438314
1,4,5,3,2,1000,ANN,2,15.0,RMSprop,0.75,0.25,0.0625,0.25,0.1
1,4,5,3,2,10000,LogisticRegression,logit,,,0.42300000000000004,0.577,0.551180735465656,0.577,0.5513379269535654
1,4,5,3,2,10000,LogisticRegression,probit,,,0.42533333333333334,0.5746666666666667,0.5482127942986006,0.5746666666666667,0.5469822773361059
1,4,5,3,2,10000,DecisionTree,entropy,0.05,0.1,0.5013333333333334,0.49866666666666665,0.4995882373588082,0.49866666666666665,0.49908946974765334
1,4,5,3,2,10000,DecisionTree,entropy,0.05,0.2,0.5013333333333334,0.49866666666666665,0.4995882373588082,0.49866666666666665,0.49908946974765334
1,4,5,3,2,10000,DecisionTree,entropy,0.1,0.1,0.4703333333333334,0.5296666666666666,0.5397996352419813,0.5296666666666666,0.5338262683200294
1,4,5,3,2,10000,DecisionTree,entropy,0.1,0.2,0.4703333333333334,0.5296666666666666,0.5397996352419813,0.5296666666666666,0.5338262683200294
1,4,5,3,2,10000,DecisionTree,gini,0.05,0.1,0.4943333333333333,0.5056666666666667,0.5099499723779038,0.5056666666666667,0.5075930056718475
1,4,5,3,2,10000,DecisionTree,gini,0.05,0.2,0.4943333333333333,0.5056666666666667,0.5099499723779038,0.5056666666666667,0.5075930056718475
1,4,5,3,2,10000,DecisionTree,gini,0.1,0.1,0.4753333333333334,0.5246666666666666,0.5355167268217818,0.5246666666666666,0.5282227944440381
1,4,5,3,2,10000,DecisionTree,gini,0.1,0.2,0.4753333333333334,0.5246666666666666,0.5355167268217818,0.5246666666666666,0.5282227944440381
1,4,5,3,2,10000,DecisionTree,f_test,0.05,0.1,0.6626666666666667,0.3373333333333333,0.26485741575982175,0.3373333333333333,0.28970060828531
1,4,5,3,2,10000,DecisionTree,f_test,0.05,0.2,0.6626666666666667,0.3373333333333333,0.26485741575982175,0.3373333333333333,0.28970060828531
1,4,5,3,2,10000,DecisionTree,f_test,0.1,0.1,0.6619999999999999,0.338,0.26530651716018044,0.338,0.29034350335366765
1,4,5,3,2,10000,DecisionTree,f_test,0.1,0.2,0.6619999999999999,0.338,0.26530651716018044,0.338,0.29034350335366765
1,4,5,3,2,10000,RandomForest,entropy,0.05,0.1,0.5369999999999999,0.463,0.428895335421359,0.463,0.4180364213840689
1,4,5,3,2,10000,RandomForest,entropy,0.05,0.2,0.5529999999999999,0.447,0.41282277568961057,0.447,0.37968429393600067
1,4,5,3,2,10000,RandomForest,entropy,0.1,0.1,0.507,0.493,0.44961517355907793,0.493,0.4203946262449289
1,4,5,3,2,10000,RandomForest,entropy,0.1,0.2,0.5123333333333333,0.4876666666666667,0.47049279030363006,0.4876666666666667,0.4543575266306155
1,4,5,3,2,10000,RandomForest,gini,0.05,0.1,0.5376666666666667,0.4623333333333333,0.43832970860618836,0.4623333333333333,0.4239787549976874
1,4,5,3,2,10000,RandomForest,gini,0.05,0.2,0.5336666666666667,0.4663333333333333,0.43942249142547024,0.4663333333333333,0.4080582982281238
1,4,5,3,2,10000,RandomForest,gini,0.1,0.1,0.4773333333333334,0.5226666666666666,0.5005185526254952,0.5226666666666666,0.4993114782425564
1,4,5,3,2,10000,RandomForest,gini,0.1,0.2,0.517,0.483,0.45294301982489266,0.483,0.4340059737511649
1,4,5,3,2,10000,RandomForest,f_test,0.05,0.1,0.5303333333333333,0.4696666666666667,0.4255954827298622,0.4696666666666667,0.4180549812791961
1,4,5,3,2,10000,RandomForest,f_test,0.05,0.2,0.5343333333333333,0.4656666666666667,0.4424123939251213,0.4656666666666667,0.43578425152079436
1,4,5,3,2,10000,RandomForest,f_test,0.1,0.1,0.6763333333333333,0.32366666666666666,0.4485188631826914,0.32366666666666666,0.24944483396949946
1,4,5,3,2,10000,RandomForest,f_test,0.1,0.2,0.5329999999999999,0.467,0.4144609485054214,0.467,0.37655727813086987
1,4,5,3,2,10000,ANN,1,3.0,SGD,0.63,0.37,0.25507242987466794,0.37,0.2760990668108812
1,4,5,3,2,10000,ANN,1,3.0,Adam,0.6283333333333334,0.37166666666666665,0.2409392720553429,0.37166666666666665,0.27557681525291683
1,4,5,3,2,10000,ANN,1,3.0,RMSprop,0.633,0.367,0.26232252047575916,0.367,0.273354779257453
1,4,5,3,2,10000,ANN,1,15.0,SGD,0.6296666666666666,0.37033333333333335,0.2564608772190832,0.37033333333333335,0.2764310389855563
1,4,5,3,2,10000,ANN,1,15.0,Adam,0.6296666666666666,0.37033333333333335,0.2428433494609965,0.37033333333333335,0.2751352638876691
1,4,5,3,2,10000,ANN,1,15.0,RMSprop,0.6373333333333333,0.3626666666666667,0.22007201937158835,0.3626666666666667,0.26488538462903005
1,4,5,3,2,10000,ANN,2,3.0,SGD,0.6313333333333333,0.36866666666666664,0.24901571897889754,0.36866666666666664,0.27419196286578734
1,4,5,3,2,10000,ANN,2,3.0,Adam,0.6353333333333333,0.36466666666666664,0.25512080390526926,0.36466666666666664,0.27154699652091563
1,4,5,3,2,10000,ANN,2,3.0,RMSprop,0.652,0.348,0.28749477621139286,0.348,0.2533231295168225
1,4,5,3,2,10000,ANN,2,15.0,SGD,0.6286666666666667,0.37133333333333335,0.2519073891526515,0.37133333333333335,0.2768800378637505
1,4,5,3,2,10000,ANN,2,15.0,Adam,0.638,0.362,0.2731149126022168,0.362,0.2694027808699217
1,4,5,3,2,10000,ANN,2,15.0,RMSprop,0.6393333333333333,0.3606666666666667,0.260922160500297,0.3606666666666667,0.2681809973428269
1,4,5,3,3,100,LogisticRegression,logit,,,0.4666666666666667,0.5333333333333333,0.5065656565656566,0.5333333333333333,0.5044600136705399
1,4,5,3,3,100,LogisticRegression,probit,,,0.4666666666666667,0.5333333333333333,0.5065656565656566,0.5333333333333333,0.5044600136705399
1,4,5,3,3,100,DecisionTree,entropy,0.05,0.1,0.6333333333333333,0.36666666666666664,0.34957912457912454,0.36666666666666664,0.34865857826384145
1,4,5,3,3,100,DecisionTree,entropy,0.05,0.2,0.6333333333333333,0.36666666666666664,0.34957912457912454,0.36666666666666664,0.34865857826384145
1,4,5,3,3,100,DecisionTree,entropy,0.1,0.1,0.6333333333333333,0.36666666666666664,0.34957912457912454,0.36666666666666664,0.34865857826384145
1,4,5,3,3,100,DecisionTree,entropy,0.1,0.2,0.6333333333333333,0.36666666666666664,0.34957912457912454,0.36666666666666664,0.34865857826384145
1,4,5,3,3,100,DecisionTree,gini,0.05,0.1,0.6666666666666667,0.3333333333333333,0.33055555555555555,0.3333333333333333,0.32305916305916305
1,4,5,3,3,100,DecisionTree,gini,0.05,0.2,0.6666666666666667,0.3333333333333333,0.33055555555555555,0.3333333333333333,0.32305916305916305
1,4,5,3,3,100,DecisionTree,gini,0.1,0.1,0.6666666666666667,0.3333333333333333,0.33055555555555555,0.3333333333333333,0.32305916305916305
1,4,5,3,3,100,DecisionTree,gini,0.1,0.2,0.6666666666666667,0.3333333333333333,0.33055555555555555,0.3333333333333333,0.32305916305916305
1,4,5,3,3,100,DecisionTree,f_test,0.05,0.1,0.7333333333333334,0.26666666666666666,0.19401709401709405,0.26666666666666666,0.2207843137254902
1,4,5,3,3,100,DecisionTree,f_test,0.05,0.2,0.7333333333333334,0.26666666666666666,0.19401709401709405,0.26666666666666666,0.2207843137254902
1,4,5,3,3,100,DecisionTree,f_test,0.1,0.1,0.7666666666666666,0.23333333333333334,0.1411111111111111,0.23333333333333334,0.1751065643648764
1,4,5,3,3,100,DecisionTree,f_test,0.1,0.2,0.7666666666666666,0.23333333333333334,0.1411111111111111,0.23333333333333334,0.1751065643648764
1,4,5,3,3,100,RandomForest,entropy,0.05,0.1,0.7333333333333334,0.26666666666666666,0.2944444444444444,0.26666666666666666,0.27329863119336806
1,4,5,3,3,100,RandomForest,entropy,0.05,0.2,0.6,0.4,0.4074074074074074,0.4,0.3982142857142857
1,4,5,3,3,100,RandomForest,entropy,0.1,0.1,0.6333333333333333,0.36666666666666664,0.3680555555555555,0.36666666666666664,0.35884220354808594
1,4,5,3,3,100,RandomForest,entropy,0.1,0.2,0.5666666666666667,0.43333333333333335,0.4664021164021165,0.43333333333333335,0.4456746031746031
1,4,5,3,3,100,RandomForest,gini,0.05,0.1,0.6333333333333333,0.36666666666666664,0.530952380952381,0.36666666666666664,0.37999999999999995
1,4,5,3,3,100,RandomForest,gini,0.05,0.2,0.6333333333333333,0.36666666666666664,0.3918518518518519,0.36666666666666664,0.375
1,4,5,3,3,100,RandomForest,gini,0.1,0.1,0.5666666666666667,0.43333333333333335,0.38555555555555554,0.43333333333333335,0.3846286393345217
1,4,5,3,3,100,RandomForest,gini,0.1,0.2,0.6,0.4,0.5745098039215686,0.4,0.4322261072261072
1,4,5,3,3,100,RandomForest,f_test,0.05,0.1,0.5666666666666667,0.43333333333333335,0.5685185185185185,0.43333333333333335,0.3982943469785575
1,4,5,3,3,100,RandomForest,f_test,0.05,0.2,0.6666666666666667,0.3333333333333333,0.34060606060606063,0.3333333333333333,0.31965811965811963
1,4,5,3,3,100,RandomForest,f_test,0.1,0.1,0.6333333333333333,0.36666666666666664,0.24901960784313726,0.36666666666666664,0.2833333333333333
1,4,5,3,3,100,RandomForest,f_test,0.1,0.2,0.5333333333333333,0.4666666666666667,0.34863247863247865,0.4666666666666667,0.35271765271765265
1,4,5,3,3,100,ANN,1,3.0,SGD,0.6666666666666667,0.3333333333333333,0.21739130434782608,0.3333333333333333,0.24444444444444444
1,4,5,3,3,100,ANN,1,3.0,Adam,0.7,0.3,0.175,0.3,0.21655773420479302
1,4,5,3,3,100,ANN,1,3.0,RMSprop,0.6666666666666667,0.3333333333333333,0.18666666666666668,0.3333333333333333,0.23384168482207698
1,4,5,3,3,100,ANN,1,15.0,SGD,0.7666666666666666,0.23333333333333334,0.05444444444444444,0.23333333333333334,0.08828828828828829
1,4,5,3,3,100,ANN,1,15.0,Adam,0.6666666666666667,0.3333333333333333,0.19999999999999998,0.3333333333333333,0.24166666666666667
1,4,5,3,3,100,ANN,1,15.0,RMSprop,0.6333333333333333,0.36666666666666664,0.2527777777777778,0.36666666666666664,0.26980976013234076
1,4,5,3,3,100,ANN,2,3.0,SGD,0.7666666666666666,0.23333333333333334,0.05444444444444444,0.23333333333333334,0.08828828828828829
1,4,5,3,3,100,ANN,2,3.0,Adam,0.7666666666666666,0.23333333333333334,0.05444444444444444,0.23333333333333334,0.08828828828828829
1,4,5,3,3,100,ANN,2,3.0,RMSprop,0.7,0.3,0.175,0.3,0.21655773420479302
1,4,5,3,3,100,ANN,2,15.0,SGD,0.7666666666666666,0.23333333333333334,0.05444444444444444,0.23333333333333334,0.08828828828828829
1,4,5,3,3,100,ANN,2,15.0,Adam,0.6666666666666667,0.3333333333333333,0.175,0.3333333333333333,0.2279298245614035
1,4,5,3,3,100,ANN,2,15.0,RMSprop,0.7666666666666666,0.23333333333333334,0.05444444444444444,0.23333333333333334,0.08828828828828829
1,4,5,3,3,500,LogisticRegression,logit,,,0.4733333333333334,0.5266666666666666,0.48612514518002325,0.5266666666666666,0.5010231148162183
1,4,5,3,3,500,LogisticRegression,probit,,,0.4666666666666667,0.5333333333333333,0.49080630834086114,0.5333333333333333,0.5058617632367632
1,4,5,3,3,500,DecisionTree,entropy,0.05,0.1,0.5066666666666666,0.49333333333333335,0.5200207602339181,0.49333333333333335,0.5019865457645508
1,4,5,3,3,500,DecisionTree,entropy,0.05,0.2,0.5066666666666666,0.49333333333333335,0.5200207602339181,0.49333333333333335,0.5019865457645508
1,4,5,3,3,500,DecisionTree,entropy,0.1,0.1,0.52,0.48,0.49249060150375934,0.48,0.48520579710144923
1,4,5,3,3,500,DecisionTree,entropy,0.1,0.2,0.52,0.48,0.49249060150375934,0.48,0.48520579710144923
1,4,5,3,3,500,DecisionTree,gini,0.05,0.1,0.5066666666666666,0.49333333333333335,0.48117434813248766,0.49333333333333335,0.48337542617361656
1,4,5,3,3,500,DecisionTree,gini,0.05,0.2,0.5066666666666666,0.49333333333333335,0.48117434813248766,0.49333333333333335,0.48337542617361656
1,4,5,3,3,500,DecisionTree,gini,0.1,0.1,0.4933333333333333,0.5066666666666667,0.4952187902187902,0.5066666666666667,0.4856344191464041
1,4,5,3,3,500,DecisionTree,gini,0.1,0.2,0.4933333333333333,0.5066666666666667,0.4952187902187902,0.5066666666666667,0.4856344191464041
1,4,5,3,3,500,DecisionTree,f_test,0.05,0.1,0.6666666666666667,0.3333333333333333,0.30658288770053477,0.3333333333333333,0.31340501792114694
1,4,5,3,3,500,DecisionTree,f_test,0.05,0.2,0.6666666666666667,0.3333333333333333,0.30658288770053477,0.3333333333333333,0.31340501792114694
1,4,5,3,3,500,DecisionTree,f_test,0.1,0.1,0.6666666666666667,0.3333333333333333,0.24011303511303508,0.3333333333333333,0.26277405465404574
1,4,5,3,3,500,DecisionTree,f_test,0.1,0.2,0.6666666666666667,0.3333333333333333,0.24011303511303508,0.3333333333333333,0.26277405465404574
1,4,5,3,3,500,RandomForest,entropy,0.05,0.1,0.5466666666666666,0.4533333333333333,0.4348592592592593,0.4533333333333333,0.4217993184667267
1,4,5,3,3,500,RandomForest,entropy,0.05,0.2,0.5866666666666667,0.41333333333333333,0.42347412008281565,0.41333333333333333,0.40796281640600457
1,4,5,3,3,500,RandomForest,entropy,0.1,0.1,0.5800000000000001,0.42,0.39375594177064765,0.42,0.3993189463578859
1,4,5,3,3,500,RandomForest,entropy,0.1,0.2,0.5133333333333333,0.4866666666666667,0.44852998341354655,0.4866666666666667,0.4497934202186505
1,4,5,3,3,500,RandomForest,gini,0.05,0.1,0.56,0.44,0.40547802041663933,0.44,0.40851377262787614
1,4,5,3,3,500,RandomForest,gini,0.05,0.2,0.64,0.36,0.35886653895274584,0.36,0.35598521694448565
1,4,5,3,3,500,RandomForest,gini,0.1,0.1,0.5266666666666666,0.47333333333333333,0.4692168792168792,0.47333333333333333,0.47027687361864573
1,4,5,3,3,500,RandomForest,gini,0.1,0.2,0.5133333333333333,0.4866666666666667,0.4716762897795156,0.4866666666666667,0.47443424626237535
1,4,5,3,3,500,RandomForest,f_test,0.05,0.1,0.5266666666666666,0.47333333333333333,0.4750632992738256,0.47333333333333333,0.44928919684319635
1,4,5,3,3,500,RandomForest,f_test,0.05,0.2,0.5466666666666666,0.4533333333333333,0.44543304130162703,0.4533333333333333,0.4385313015158216
1,4,5,3,3,500,RandomForest,f_test,0.1,0.1,0.6599999999999999,0.34,0.43382566585956417,0.34,0.2653123524783635
1,4,5,3,3,500,RandomForest,f_test,0.1,0.2,0.6066666666666667,0.3933333333333333,0.2738749398749399,0.3933333333333333,0.29140240518038857
1,4,5,3,3,500,ANN,1,3.0,SGD,0.6333333333333333,0.36666666666666664,0.25011655011655015,0.36666666666666664,0.2722943722943723
1,4,5,3,3,500,ANN,1,3.0,Adam,0.6266666666666667,0.37333333333333335,0.24330383480825957,0.37333333333333335,0.2753777777777778
1,4,5,3,3,500,ANN,1,3.0,RMSprop,0.6333333333333333,0.36666666666666664,0.2454409937888199,0.36666666666666664,0.27227095516569205
1,4,5,3,3,500,ANN,1,15.0,SGD,0.6333333333333333,0.36666666666666664,0.25029411764705883,0.36666666666666664,0.27416490226763635
1,4,5,3,3,500,ANN,1,15.0,Adam,0.62,0.38,0.2596754563894523,0.38,0.28433765994660776
1,4,5,3,3,500,ANN,1,15.0,RMSprop,0.6333333333333333,0.36666666666666664,0.25029411764705883,0.36666666666666664,0.27416490226763635
1,4,5,3,3,500,ANN,2,3.0,SGD,0.7533333333333333,0.24666666666666667,0.060844444444444444,0.24666666666666667,0.09761140819964349
1,4,5,3,3,500,ANN,2,3.0,Adam,0.6466666666666667,0.35333333333333333,0.23624844720496896,0.35333333333333333,0.2621734892787524
1,4,5,3,3,500,ANN,2,3.0,RMSprop,0.64,0.36,0.2272932050421422,0.36,0.2649478983725559
1,4,5,3,3,500,ANN,2,15.0,SGD,0.7533333333333333,0.24666666666666667,0.060844444444444444,0.24666666666666667,0.09761140819964349
1,4,5,3,3,500,ANN,2,15.0,Adam,0.6666666666666667,0.3333333333333333,0.22720881901147555,0.3333333333333333,0.24406234288587234
1,4,5,3,3,500,ANN,2,15.0,RMSprop,0.6533333333333333,0.3466666666666667,0.23791313559322036,0.3466666666666667,0.25674551971326165
1,4,5,3,3,1000,LogisticRegression,logit,,,0.38,0.62,0.5941227006266424,0.62,0.5910937177393621
1,4,5,3,3,1000,LogisticRegression,probit,,,0.3733333333333333,0.6266666666666667,0.601401604053655,0.6266666666666667,0.5978661087642722
1,4,5,3,3,1000,DecisionTree,entropy,0.05,0.1,0.5,0.5,0.5032664289873404,0.5,0.5007761048658862
1,4,5,3,3,1000,DecisionTree,entropy,0.05,0.2,0.5,0.5,0.5032664289873404,0.5,0.5007761048658862
1,4,5,3,3,1000,DecisionTree,entropy,0.1,0.1,0.5,0.5,0.48386363636363633,0.5,0.48848212884972225
1,4,5,3,3,1000,DecisionTree,entropy,0.1,0.2,0.5,0.5,0.48386363636363633,0.5,0.48848212884972225
1,4,5,3,3,1000,DecisionTree,gini,0.05,0.1,0.49,0.51,0.5108903892323152,0.51,0.5101777923064873
1,4,5,3,3,1000,DecisionTree,gini,0.05,0.2,0.49,0.51,0.5108903892323152,0.51,0.5101777923064873
1,4,5,3,3,1000,DecisionTree,gini,0.1,0.1,0.4666666666666667,0.5333333333333333,0.527586339099497,0.5333333333333333,0.5297898097181757
1,4,5,3,3,1000,DecisionTree,gini,0.1,0.2,0.4666666666666667,0.5333333333333333,0.527586339099497,0.5333333333333333,0.5297898097181757
1,4,5,3,3,1000,DecisionTree,f_test,0.05,0.1,0.75,0.25,0.0625,0.25,0.1
1,4,5,3,3,1000,DecisionTree,f_test,0.05,0.2,0.75,0.25,0.0625,0.25,0.1
1,4,5,3,3,1000,DecisionTree,f_test,0.1,0.1,0.75,0.25,0.0625,0.25,0.1
1,4,5,3,3,1000,DecisionTree,f_test,0.1,0.2,0.75,0.25,0.0625,0.25,0.1
1,4,5,3,3,1000,RandomForest,entropy,0.05,0.1,0.52,0.48,0.4544452466579483,0.48,0.4472511335864338
1,4,5,3,3,1000,RandomForest,entropy,0.05,0.2,0.5733333333333333,0.4266666666666667,0.41780220423186987,0.4266666666666667,0.41967133362961123
1,4,5,3,3,1000,RandomForest,entropy,0.1,0.1,0.6333333333333333,0.36666666666666664,0.3371285301668806,0.36666666666666664,0.33833987677114946
1,4,5,3,3,1000,RandomForest,entropy,0.1,0.2,0.5833333333333333,0.4166666666666667,0.3810129264674719,0.4166666666666667,0.3746021566874778
1,4,5,3,3,1000,RandomForest,gini,0.05,0.1,0.5433333333333333,0.45666666666666667,0.3973044341771392,0.45666666666666667,0.4065153696307781
1,4,5,3,3,1000,RandomForest,gini,0.05,0.2,0.5366666666666666,0.4633333333333333,0.45027299942354054,0.4633333333333333,0.45264092684364393
1,4,5,3,3,1000,RandomForest,gini,0.1,0.1,0.5266666666666666,0.47333333333333333,0.44387860324793177,0.47333333333333333,0.42499253682255855
1,4,5,3,3,1000,RandomForest,gini,0.1,0.2,0.6033333333333333,0.39666666666666667,0.36292680988404674,0.39666666666666667,0.3661826910395807
1,4,5,3,3,1000,RandomForest,f_test,0.05,0.1,0.5866666666666667,0.41333333333333333,0.3982572974076342,0.41333333333333333,0.3090786028691124
1,4,5,3,3,1000,RandomForest,f_test,0.05,0.2,0.6699999999999999,0.33,0.32302724449463577,0.33,0.22957317073170733
1,4,5,3,3,1000,RandomForest,f_test,0.1,0.1,0.5,0.5,0.4618446920052424,0.5,0.4347594114528101
